Xaxis0,yaxis
-0.003969816272965845,-3.227875954846623
-0.00289041994750653,-2.775890831103566
-0.00253062117235342,-2.038291887972787
-0.002170822397200317,-2.283414346005772
-0.0018110236220472073,-1.1307348360673863
-0.0014512248468941044,-0.5488132906176659
-0.0010914260717409946,-0.6629265973850869
-0.0007316272965878917,0.5882652788782403
-0.0003718285214347819,0.19218991111991457
-1.2029746281679021e-05,1.0
0.0003477690288714308,0.5787865349236965
0.0007075678040245337,-0.7793369492294984
0.0010673665791776435,-0.4288539755386864
0.0014271653543307464,-1.1307348360673863
0.0017869641294838562,-2.3405727598457204
0.002146762904636959,-1.9957322735539913
0.002506561679790069,-2.283414346005772
0.0032261592300962746,-2.871201010907891
0.0035859580052493845,-3.382026634673881
